study,participant_id,arm,condition_id,item,value,E_sub,E_info,E_func,E_selfID,E_transition,condition_role,position,attention_pass
catman_pilot_v1,P008,judgment,A10,j_relationship,4,cat,retain,retain,affirm,parallel,anchor,10,1
catman_pilot_v1,P008,judgment,A10,j_obligation,4,cat,retain,retain,affirm,parallel,anchor,10,1
catman_pilot_v1,P008,judgment,A10,j_treatment,4,cat,retain,retain,affirm,parallel,anchor,10,1
catman_pilot_v1,P095,judgment,C06,j_identity,2,human,retain,retain,affirm,discontinuous,standard,1,1
catman_pilot_v1,P095,judgment,C06,j_likeness,2,human,retain,retain,affirm,discontinuous,standard,1,1
catman_pilot_v1,P095,judgment,C06,j_relationship,4,human,retain,retain,affirm,discontinuous,standard,1,1
catman_pilot_v1,P095,judgment,C06,j_obligation,4,human,retain,retain,affirm,discontinuous,standard,1,1
catman_pilot_v1,P095,judgment,C06,j_treatment,1,human,retain,retain,affirm,discontinuous,standard,1,1
catman_pilot_v1,P095,judgment,C03,j_identity,1,human,lost,retain,affirm,continuous,standard,2,1
catman_pilot_v1,P095,judgment,C03,j_likeness,1,human,lost,retain,affirm,continuous,standard,2,1
catman_pilot_v1,P095,judgment,C03,j_relationship,4,human,lost,retain,affirm,continuous,standard,2,1
catman_pilot_v1,P095,judgment,C03,j_obligation,1,human,lost,retain,affirm,continuous,standard,2,1
catman_pilot_v1,P095,judgment,C03,j_treatment,1,human,lost,retain,affirm,continuous,standard,2,1
catman_pilot_v1,P095,judgment,C01,j_identity,1,human,retain,retain,affirm,continuous,standard,3,1
catman_pilot_v1,P095,judgment,C01,j_likeness,3,human,retain,retain,affirm,continuous,standard,3,1
catman_pilot_v1,P095,judgment,C01,j_relationship,4,human,retain,retain,affirm,continuous,standard,3,1
catman_pilot_v1,P095,judgment,C01,j_obligation,4,human,retain,retain,affirm,continuous,standard,3,1
catman_pilot_v1,P095,judgment,C01,j_treatment,1,human,retain,retain,affirm,continuous,standard,3,1
catman_pilot_v1,P095,judgment,C07,j_identity,1,cat,retain,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P095,judgment,C07,j_likeness,1,cat,retain,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P095,judgment,C07,j_relationship,1,cat,retain,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P095,judgment,C07,j_obligation,1,cat,retain,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P095,judgment,C07,j_treatment,1,cat,retain,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P095,judgment,A10,j_ab,1,cat,retain,retain,affirm,parallel,anchor,5,1
catman_pilot_v1,P095,judgment,A10,j_ac,1,cat,retain,retain,affirm,parallel,anchor,5,1
catman_pilot_v1,P095,judgment,A10,j_bc,1,cat,retain,retain,affirm,parallel,anchor,5,1
catman_pilot_v1,P095,judgment,A10,j_excl,1,cat,retain,retain,affirm,parallel,anchor,5,1
catman_pilot_v1,P095,judgment,A10,j_relationship,4,cat,retain,retain,affirm,parallel,anchor,5,1
catman_pilot_v1,P095,judgment,A10,j_obligation,4,cat,retain,retain,affirm,parallel,anchor,5,1
catman_pilot_v1,P095,judgment,A10,j_treatment,4,cat,retain,retain,affirm,parallel,anchor,5,1
catman_pilot_v1,P095,judgment,A09,j_identity,1,human,retain,retain,deny,continuous,anchor,6,1
catman_pilot_v1,P095,judgment,A09,j_likeness,1,human,retain,retain,deny,continuous,anchor,6,1
catman_pilot_v1,P095,judgment,A09,j_relationship,4,human,retain,retain,deny,continuous,anchor,6,1
catman_pilot_v1,P095,judgment,A09,j_obligation,4,human,retain,retain,deny,continuous,anchor,6,1
catman_pilot_v1,P095,judgment,A09,j_treatment,4,human,retain,retain,deny,continuous,anchor,6,1
catman_pilot_v1,P095,judgment,A09,v_epistemic,7,human,retain,retain,deny,continuous,anchor,6,1
catman_pilot_v1,P095,judgment,A09,v_normative,7,human,retain,retain,deny,continuous,anchor,6,1
catman_pilot_v1,P095,judgment,C04,j_identity,1,human,retain,limited,affirm,continuous,standard,7,1
catman_pilot_v1,P095,judgment,C04,j_likeness,1,human,retain,limited,affirm,continuous,standard,7,1
catman_pilot_v1,P095,judgment,C04,j_relationship,4,human,retain,limited,affirm,continuous,standard,7,1
catman_pilot_v1,P095,judgment,C04,j_obligation,4,human,retain,limited,affirm,continuous,standard,7,1
catman_pilot_v1,P095,judgment,C04,j_treatment,1,human,retain,limited,affirm,continuous,standard,7,1
catman_pilot_v1,P095,judgment,C08,j_identity,1,human,lost,retain,affirm,discontinuous,standard,8,1
catman_pilot_v1,P095,judgment,C08,j_likeness,1,human,lost,retain,affirm,discontinuous,standard,8,1
catman_pilot_v1,P095,judgment,C08,j_relationship,4,human,lost,retain,affirm,discontinuous,standard,8,1
catman_pilot_v1,P095,judgment,C08,j_obligation,4,human,lost,retain,affirm,discontinuous,standard,8,1
catman_pilot_v1,P095,judgment,C08,j_treatment,1,human,lost,retain,affirm,discontinuous,standard,8,1
catman_pilot_v1,P095,judgment,C02,j_identity,1,cat,retain,retain,affirm,continuous,standard,9,1
catman_pilot_v1,P095,judgment,C02,j_likeness,1,cat,retain,retain,affirm,continuous,standard,9,1
catman_pilot_v1,P095,judgment,C02,j_relationship,4,cat,retain,retain,affirm,continuous,standard,9,1
catman_pilot_v1,P095,judgment,C02,j_obligation,4,cat,retain,retain,affirm,continuous,standard,9,1
catman_pilot_v1,P095,judgment,C02,j_treatment,1,cat,retain,retain,affirm,continuous,standard,9,1
catman_pilot_v1,P095,judgment,C05,j_identity,5,human,retain,retain,uncertain,continuous,standard,10,1
catman_pilot_v1,P095,judgment,C05,j_likeness,5,human,retain,retain,uncertain,continuous,standard,10,1
catman_pilot_v1,P095,judgment,C05,j_relationship,5,human,retain,retain,uncertain,continuous,standard,10,1
catman_pilot_v1,P095,judgment,C05,j_obligation,5,human,retain,retain,uncertain,continuous,standard,10,1
catman_pilot_v1,P095,judgment,C05,j_treatment,6,human,retain,retain,uncertain,continuous,standard,10,1
catman_pilot_v1,P002,judgment,C01,j_identity,3,human,retain,retain,affirm,continuous,standard,1,1
catman_pilot_v1,P002,judgment,C01,j_likeness,6,human,retain,retain,affirm,continuous,standard,1,1
catman_pilot_v1,P002,judgment,C01,j_relationship,5,human,retain,retain,affirm,continuous,standard,1,1
catman_pilot_v1,P002,judgment,C01,j_obligation,3,human,retain,retain,affirm,continuous,standard,1,1
catman_pilot_v1,P002,judgment,C01,j_treatment,4,human,retain,retain,affirm,continuous,standard,1,1
catman_pilot_v1,P002,judgment,C08,j_identity,2,human,lost,retain,affirm,discontinuous,standard,2,1
catman_pilot_v1,P002,judgment,C08,j_likeness,3,human,lost,retain,affirm,discontinuous,standard,2,1
catman_pilot_v1,P002,judgment,C08,j_relationship,3,human,lost,retain,affirm,discontinuous,standard,2,1
catman_pilot_v1,P002,judgment,C08,j_obligation,2,human,lost,retain,affirm,discontinuous,standard,2,1
catman_pilot_v1,P002,judgment,C08,j_treatment,2,human,lost,retain,affirm,discontinuous,standard,2,1
catman_pilot_v1,P002,judgment,C04,j_identity,4,human,retain,limited,affirm,continuous,standard,3,1
catman_pilot_v1,P002,judgment,C04,j_likeness,5,human,retain,limited,affirm,continuous,standard,3,1
catman_pilot_v1,P002,judgment,C04,j_relationship,5,human,retain,limited,affirm,continuous,standard,3,1
catman_pilot_v1,P002,judgment,C04,j_obligation,2,human,retain,limited,affirm,continuous,standard,3,1
catman_pilot_v1,P002,judgment,C04,j_treatment,3,human,retain,limited,affirm,continuous,standard,3,1
catman_pilot_v1,P002,judgment,C07,j_identity,2,cat,retain,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P002,judgment,C07,j_likeness,2,cat,retain,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P002,judgment,C07,j_relationship,2,cat,retain,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P002,judgment,C07,j_obligation,2,cat,retain,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P002,judgment,C07,j_treatment,2,cat,retain,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P002,judgment,A09,j_identity,4,human,retain,retain,deny,continuous,anchor,5,1
catman_pilot_v1,P002,judgment,A09,j_likeness,5,human,retain,retain,deny,continuous,anchor,5,1
catman_pilot_v1,P002,judgment,A09,j_relationship,5,human,retain,retain,deny,continuous,anchor,5,1
catman_pilot_v1,P002,judgment,A09,j_obligation,2,human,retain,retain,deny,continuous,anchor,5,1
catman_pilot_v1,P002,judgment,A09,j_treatment,4,human,retain,retain,deny,continuous,anchor,5,1
catman_pilot_v1,P002,judgment,A09,v_epistemic,6,human,retain,retain,deny,continuous,anchor,5,1
catman_pilot_v1,P002,judgment,A09,v_normative,4,human,retain,retain,deny,continuous,anchor,5,1
catman_pilot_v1,P002,judgment,C03,j_identity,2,human,lost,retain,affirm,continuous,standard,6,1
catman_pilot_v1,P002,judgment,C03,j_likeness,4,human,lost,retain,affirm,continuous,standard,6,1
catman_pilot_v1,P002,judgment,C03,j_relationship,2,human,lost,retain,affirm,continuous,standard,6,1
catman_pilot_v1,P002,judgment,C03,j_obligation,2,human,lost,retain,affirm,continuous,standard,6,1
catman_pilot_v1,P002,judgment,C03,j_treatment,3,human,lost,retain,affirm,continuous,standard,6,1
catman_pilot_v1,P002,judgment,C06,j_identity,4,human,retain,retain,affirm,discontinuous,standard,7,1
catman_pilot_v1,P002,judgment,C06,j_likeness,5,human,retain,retain,affirm,discontinuous,standard,7,1
catman_pilot_v1,P002,judgment,C06,j_relationship,5,human,retain,retain,affirm,discontinuous,standard,7,1
catman_pilot_v1,P002,judgment,C06,j_obligation,3,human,retain,retain,affirm,discontinuous,standard,7,1
catman_pilot_v1,P002,judgment,C06,j_treatment,4,human,retain,retain,affirm,discontinuous,standard,7,1
catman_pilot_v1,P002,judgment,A10,j_ab,3,cat,retain,retain,affirm,parallel,anchor,8,1
catman_pilot_v1,P002,judgment,A10,j_ac,2,cat,retain,retain,affirm,parallel,anchor,8,1
catman_pilot_v1,P002,judgment,A10,j_bc,1,cat,retain,retain,affirm,parallel,anchor,8,1
catman_pilot_v1,P002,judgment,A10,j_excl,2,cat,retain,retain,affirm,parallel,anchor,8,1
catman_pilot_v1,P002,judgment,A10,j_relationship,2,cat,retain,retain,affirm,parallel,anchor,8,1
catman_pilot_v1,P002,judgment,A10,j_obligation,2,cat,retain,retain,affirm,parallel,anchor,8,1
catman_pilot_v1,P002,judgment,A10,j_treatment,3,cat,retain,retain,affirm,parallel,anchor,8,1
catman_pilot_v1,P002,judgment,C02,j_identity,2,cat,retain,retain,affirm,continuous,standard,9,1
catman_pilot_v1,P002,judgment,C02,j_likeness,3,cat,retain,retain,affirm,continuous,standard,9,1
catman_pilot_v1,P002,judgment,C02,j_relationship,2,cat,retain,retain,affirm,continuous,standard,9,1
catman_pilot_v1,P002,judgment,C02,j_obligation,2,cat,retain,retain,affirm,continuous,standard,9,1
catman_pilot_v1,P002,judgment,C02,j_treatment,3,cat,retain,retain,affirm,continuous,standard,9,1
catman_pilot_v1,P002,judgment,C05,j_identity,4,human,retain,retain,uncertain,continuous,standard,10,1
catman_pilot_v1,P002,judgment,C05,j_likeness,5,human,retain,retain,uncertain,continuous,standard,10,1
catman_pilot_v1,P002,judgment,C05,j_relationship,5,human,retain,retain,uncertain,continuous,standard,10,1
catman_pilot_v1,P002,judgment,C05,j_obligation,2,human,retain,retain,uncertain,continuous,standard,10,1
catman_pilot_v1,P002,judgment,C05,j_treatment,4,human,retain,retain,uncertain,continuous,standard,10,1
catman_pilot_v1,P048,judgment,C04,j_identity,7,human,retain,limited,affirm,continuous,standard,1,1
catman_pilot_v1,P048,judgment,C04,j_likeness,3,human,retain,limited,affirm,continuous,standard,1,1
catman_pilot_v1,P048,judgment,C04,j_relationship,6,human,retain,limited,affirm,continuous,standard,1,1
catman_pilot_v1,P048,judgment,C04,j_obligation,4,human,retain,limited,affirm,continuous,standard,1,1
catman_pilot_v1,P048,judgment,C04,j_treatment,6,human,retain,limited,affirm,continuous,standard,1,1
catman_pilot_v1,P048,judgment,C08,j_identity,4,human,lost,retain,affirm,discontinuous,standard,2,1
catman_pilot_v1,P048,judgment,C08,j_likeness,6,human,lost,retain,affirm,discontinuous,standard,2,1
catman_pilot_v1,P048,judgment,C08,j_relationship,2,human,lost,retain,affirm,discontinuous,standard,2,1
catman_pilot_v1,P048,judgment,C08,j_obligation,3,human,lost,retain,affirm,discontinuous,standard,2,1
catman_pilot_v1,P048,judgment,C08,j_treatment,3,human,lost,retain,affirm,discontinuous,standard,2,1
catman_pilot_v1,P048,judgment,C06,j_identity,4,human,retain,retain,affirm,discontinuous,standard,3,1
catman_pilot_v1,P048,judgment,C06,j_likeness,5,human,retain,retain,affirm,discontinuous,standard,3,1
catman_pilot_v1,P048,judgment,C06,j_relationship,4,human,retain,retain,affirm,discontinuous,standard,3,1
catman_pilot_v1,P048,judgment,C06,j_obligation,4,human,retain,retain,affirm,discontinuous,standard,3,1
catman_pilot_v1,P048,judgment,C06,j_treatment,5,human,retain,retain,affirm,discontinuous,standard,3,1
catman_pilot_v1,P048,judgment,C07,j_identity,2,cat,retain,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P048,judgment,C07,j_likeness,1,cat,retain,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P048,judgment,C07,j_relationship,2,cat,retain,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P048,judgment,C07,j_obligation,3,cat,retain,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P048,judgment,C07,j_treatment,2,cat,retain,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P048,judgment,C01,j_identity,5,human,retain,retain,affirm,continuous,standard,5,1
catman_pilot_v1,P048,judgment,C01,j_likeness,6,human,retain,retain,affirm,continuous,standard,5,1
catman_pilot_v1,P048,judgment,C01,j_relationship,3,human,retain,retain,affirm,continuous,standard,5,1
catman_pilot_v1,P048,judgment,C01,j_obligation,3,human,retain,retain,affirm,continuous,standard,5,1
catman_pilot_v1,P048,judgment,C01,j_treatment,5,human,retain,retain,affirm,continuous,standard,5,1
catman_pilot_v1,P048,judgment,A10,j_ab,6,cat,retain,retain,affirm,parallel,anchor,6,1
catman_pilot_v1,P048,judgment,A10,j_ac,4,cat,retain,retain,affirm,parallel,anchor,6,1
catman_pilot_v1,P048,judgment,A10,j_bc,4,cat,retain,retain,affirm,parallel,anchor,6,1
catman_pilot_v1,P048,judgment,A10,j_excl,3,cat,retain,retain,affirm,parallel,anchor,6,1
catman_pilot_v1,P048,judgment,A10,j_relationship,5,cat,retain,retain,affirm,parallel,anchor,6,1
catman_pilot_v1,P048,judgment,A10,j_obligation,5,cat,retain,retain,affirm,parallel,anchor,6,1
catman_pilot_v1,P048,judgment,A10,j_treatment,4,cat,retain,retain,affirm,parallel,anchor,6,1
catman_pilot_v1,P048,judgment,A09,j_identity,4,human,retain,retain,deny,continuous,anchor,7,1
catman_pilot_v1,P048,judgment,A09,j_likeness,5,human,retain,retain,deny,continuous,anchor,7,1
catman_pilot_v1,P048,judgment,A09,j_relationship,5,human,retain,retain,deny,continuous,anchor,7,1
catman_pilot_v1,P048,judgment,A09,j_obligation,5,human,retain,retain,deny,continuous,anchor,7,1
catman_pilot_v1,P048,judgment,A09,j_treatment,4,human,retain,retain,deny,continuous,anchor,7,1
catman_pilot_v1,P048,judgment,A09,v_epistemic,5,human,retain,retain,deny,continuous,anchor,7,1
catman_pilot_v1,P048,judgment,A09,v_normative,4,human,retain,retain,deny,continuous,anchor,7,1
catman_pilot_v1,P048,judgment,C05,j_identity,3,human,retain,retain,uncertain,continuous,standard,8,1
catman_pilot_v1,P048,judgment,C05,j_likeness,4,human,retain,retain,uncertain,continuous,standard,8,1
catman_pilot_v1,P048,judgment,C05,j_relationship,3,human,retain,retain,uncertain,continuous,standard,8,1
catman_pilot_v1,P048,judgment,C05,j_obligation,5,human,retain,retain,uncertain,continuous,standard,8,1
catman_pilot_v1,P048,judgment,C05,j_treatment,4,human,retain,retain,uncertain,continuous,standard,8,1
catman_pilot_v1,P048,judgment,C02,j_identity,3,cat,retain,retain,affirm,continuous,standard,9,1
catman_pilot_v1,P048,judgment,C02,j_likeness,3,cat,retain,retain,affirm,continuous,standard,9,1
catman_pilot_v1,P048,judgment,C02,j_relationship,2,cat,retain,retain,affirm,continuous,standard,9,1
catman_pilot_v1,P048,judgment,C02,j_obligation,2,cat,retain,retain,affirm,continuous,standard,9,1
catman_pilot_v1,P048,judgment,C02,j_treatment,3,cat,retain,retain,affirm,continuous,standard,9,1
catman_pilot_v1,P048,judgment,C03,j_identity,3,human,lost,retain,affirm,continuous,standard,10,1
catman_pilot_v1,P048,judgment,C03,j_likeness,3,human,lost,retain,affirm,continuous,standard,10,1
catman_pilot_v1,P048,judgment,C03,j_relationship,2,human,lost,retain,affirm,continuous,standard,10,1
catman_pilot_v1,P048,judgment,C03,j_obligation,3,human,lost,retain,affirm,continuous,standard,10,1
catman_pilot_v1,P048,judgment,C03,j_treatment,4,human,lost,retain,affirm,continuous,standard,10,1
catman_pilot_v1,P079,judgment,C01,j_identity,6,human,retain,retain,affirm,continuous,standard,1,1
catman_pilot_v1,P079,judgment,C01,j_likeness,7,human,retain,retain,affirm,continuous,standard,1,1
catman_pilot_v1,P079,judgment,C01,j_relationship,6,human,retain,retain,affirm,continuous,standard,1,1
catman_pilot_v1,P079,judgment,C01,j_obligation,7,human,retain,retain,affirm,continuous,standard,1,1
catman_pilot_v1,P079,judgment,C01,j_treatment,7,human,retain,retain,affirm,continuous,standard,1,1
catman_pilot_v1,P079,judgment,C02,j_identity,3,cat,retain,retain,affirm,continuous,standard,2,1
catman_pilot_v1,P079,judgment,C02,j_likeness,2,cat,retain,retain,affirm,continuous,standard,2,1
catman_pilot_v1,P079,judgment,C02,j_relationship,5,cat,retain,retain,affirm,continuous,standard,2,1
catman_pilot_v1,P079,judgment,C02,j_obligation,4,cat,retain,retain,affirm,continuous,standard,2,1
catman_pilot_v1,P079,judgment,C02,j_treatment,5,cat,retain,retain,affirm,continuous,standard,2,1
catman_pilot_v1,P079,judgment,C08,j_identity,3,human,lost,retain,affirm,discontinuous,standard,3,1
catman_pilot_v1,P079,judgment,C08,j_likeness,1,human,lost,retain,affirm,discontinuous,standard,3,1
catman_pilot_v1,P079,judgment,C08,j_relationship,1,human,lost,retain,affirm,discontinuous,standard,3,1
catman_pilot_v1,P079,judgment,C08,j_obligation,1,human,lost,retain,affirm,discontinuous,standard,3,1
catman_pilot_v1,P079,judgment,C08,j_treatment,1,human,lost,retain,affirm,discontinuous,standard,3,1
catman_pilot_v1,P079,judgment,C06,j_identity,3,human,retain,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P079,judgment,C06,j_likeness,7,human,retain,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P079,judgment,C06,j_relationship,5,human,retain,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P079,judgment,C06,j_obligation,5,human,retain,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P079,judgment,C06,j_treatment,5,human,retain,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P079,judgment,C05,j_identity,5,human,retain,retain,uncertain,continuous,standard,5,1
catman_pilot_v1,P079,judgment,C05,j_likeness,3,human,retain,retain,uncertain,continuous,standard,5,1
catman_pilot_v1,P079,judgment,C05,j_relationship,4,human,retain,retain,uncertain,continuous,standard,5,1
catman_pilot_v1,P079,judgment,C05,j_obligation,3,human,retain,retain,uncertain,continuous,standard,5,1
catman_pilot_v1,P079,judgment,C05,j_treatment,3,human,retain,retain,uncertain,continuous,standard,5,1
